Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1728811017,5570,,Aggregated,2135.500000,0.000000,12,200,330,400,570,720,840,900,1000,1100,1200,716191,0,12,179.22961889790253,0.6749590393155813,1187.0058750500903,13.910833841810355
1728811018,5580,,Aggregated,2145.100000,0.000000,12,200,330,400,580,720,840,900,1000,1100,1200,718091,0,12,180.34567498087827,0.6749590393155813,1187.0058750500903,13.910795428434557
1728811019,5590,,Aggregated,2142.800000,0.000000,13,210,330,410,580,720,850,900,1000,1100,1200,720212,0,13,181.69815743007453,0.6749590393155813,1187.0058750500903,13.910780436871365
1728811020,5600,,Aggregated,2095.700000,0.000000,13,210,340,410,580,730,850,910,1000,1100,1200,722435,0,13,183.16708243286953,0.6749590393155813,1187.0058750500903,13.910818274308415
1728811021,5610,,Aggregated,2092.200000,0.000000,14,210,340,410,590,730,850,910,1000,1100,1200,724314,0,14,184.29471309680142,0.6749590393155813,1187.0058750500903,13.910796974792701
1728811022,5620,,Aggregated,2106.600000,0.000000,14,210,340,410,590,740,860,910,1000,1100,1200,726173,0,14,185.8815253612848,0.6749590393155813,1187.0058750500903,13.910759557295576
1728811023,5630,,Aggregated,2065.900000,0.000000,15,220,340,420,590,740,860,920,1000,1200,1500,728393,0,15,187.70759934787446,0.6749590393155813,1514.457333018072,13.910750103309615
1728811024,5640,,Aggregated,2030.800000,0.000000,15,220,350,420,600,750,870,930,1100,1300,1600,730789,0,15,189.51354766552845,0.6749590393155813,1579.1924580698833,13.910719783685852
1728811025,5650,,Aggregated,2043.300000,0.000000,16,220,350,420,600,750,870,930,1100,1300,1600,732736,0,16,190.4952585805666,0.6749590393155813,1579.1924580698833,13.910741385710542
1728811026,5660,,Aggregated,2069.600000,0.000000,17,220,350,430,600,750,870,930,1100,1300,1600,734828,0,17,191.80706900149409,0.6749590393155813,1579.1924580698833,13.91074237780814
1728811027,5670,,Aggregated,2082.800000,0.000000,17,230,350,430,610,750,870,930,1100,1300,1600,736936,0,17,193.15336872009868,0.6749590393155813,1579.1924580698833,13.91072223368108
1728811028,5680,,Aggregated,2070.100000,0.000000,18,230,360,430,610,760,870,930,1100,1300,1600,739121,0,18,194.4831961810134,0.6749590393155813,1579.1924580698833,13.910711507317476
1728811029,5690,,Aggregated,2076.500000,0.000000,19,230,360,430,610,760,880,930,1100,1300,1600,741170,0,19,195.5221855542086,0.6749590393155813,1579.1924580698833,13.910727633336482
1728811030,5700,,Aggregated,2097.400000,0.000000,20,240,360,440,620,760,880,930,1100,1300,1600,743302,0,20,196.89259649294365,0.6749590393155813,1579.1924580698833,13.91072538483685
1728811031,5710,,Aggregated,2100.800000,0.000000,20,240,360,440,620,770,880,940,1100,1300,1600,745500,0,20,198.19587145154938,0.6749590393155813,1579.1924580698833,13.910709590878605
1728811032,5720,,Aggregated,2054.500000,0.000000,21,240,370,440,620,770,880,940,1100,1300,1600,747630,0,21,199.30755817619757,0.6749590393155813,1579.1924580698833,13.910739269424715
1728811033,5730,,Aggregated,2084.400000,0.000000,22,240,370,440,620,770,890,940,1100,1300,1600,749528,0,22,200.2804501914902,0.6749590393155813,1579.1924580698833,13.910729152213126
1728811034,5740,,Aggregated,2160.800000,0.000000,23,250,370,440,630,770,890,940,1100,1300,1600,751729,0,23,201.65203060872244,0.6749590393155813,1579.1924580698833,13.91072048570695
1728811035,5750,,Aggregated,2134.800000,0.000000,24,250,370,450,630,780,890,950,1100,1300,1600,753781,0,24,203.16525528413806,0.6749590393155813,1579.1924580698833,13.910714119883627
1728811036,5760,,Aggregated,2088.300000,0.000000,25,250,380,450,640,780,890,960,1100,1300,1600,755856,0,25,204.58010749907015,0.6749590393155813,1579.1924580698833,13.910719766728054
1728811037,5770,,Aggregated,2094.600000,0.000000,26,250,380,450,640,780,900,960,1100,1300,1600,758152,0,26,205.6907112672133,0.6749590393155813,1579.1924580698833,13.910709198155516
1728811038,5780,,Aggregated,2118.600000,0.000000,28,260,380,450,640,780,900,960,1100,1300,1600,760023,0,28,206.5714737713992,0.6749590393155813,1579.1924580698833,13.910696123669942
1728811039,5790,,Aggregated,2121.200000,0.000000,29,260,380,460,640,790,900,960,1100,1300,1600,762274,0,29,208.14875786660897,0.6749590393155813,1579.1924580698833,13.910696153876428
1728811040,5800,,Aggregated,2103.200000,0.000000,30,260,390,460,650,790,900,970,1100,1300,1600,764370,0,30,209.5556350668205,0.6749590393155813,1579.1924580698833,13.910691157423761
1728811041,5810,,Aggregated,2105.800000,0.000000,31,260,390,460,650,790,900,970,1100,1300,1600,766578,0,31,210.72398656840275,0.6749590393155813,1579.1924580698833,13.910716195873087
1728811042,5820,,Aggregated,2135.500000,0.000000,32,270,390,460,650,800,910,970,1100,1300,1600,768405,0,32,212.00951540392933,0.6749590393155813,1579.1924580698833,13.91069813444733
1728811043,5830,,Aggregated,2137.300000,0.000000,34,270,390,470,660,800,910,980,1100,1300,1600,770664,0,34,213.62612257232098,0.6749590393155813,1579.1924580698833,13.910677026564105
1728811044,5840,,Aggregated,2074.900000,0.000000,35,270,390,470,660,800,910,980,1100,1300,1600,773079,0,35,214.9156064840225,0.6749590393155813,1579.1924580698833,13.910679244941331
1728811045,5850,,Aggregated,2114.600000,0.000000,36,270,400,470,660,800,920,980,1100,1300,1600,774842,0,36,215.8863937799468,0.6749590393155813,1579.1924580698833,13.910661786531964
1728811046,5860,,Aggregated,2152.000000,0.000000,38,270,400,470,670,810,920,980,1100,1300,1600,776753,0,38,217.31798069184455,0.6749590393155813,1579.1924580698833,13.910675594429632
1728811047,5870,,Aggregated,2117.400000,0.000000,39,280,400,480,670,810,930,990,1200,1300,1600,778516,0,39,218.92637756132743,0.6749590393155813,1579.1924580698833,13.910678778599284
1728811048,5880,,Aggregated,2070.600000,0.000000,41,280,410,480,680,820,940,1000,1300,1400,1800,780970,0,41,221.49359761795935,0.6749590393155813,1752.4234580341727,13.910667503233158
1728811049,5890,,Aggregated,2037.900000,0.000000,42,280,410,480,680,820,940,1000,1300,1400,1900,783356,0,42,222.79159520342625,0.6749590393155813,1893.0600420571864,13.910680456905927
1728811050,5900,,Aggregated,2030.000000,0.000000,44,280,410,480,690,820,940,1000,1300,1400,1900,785523,0,44,224.00327162989666,0.6749590393155813,1893.0600420571864,13.91068625616309
1728811051,5910,,Aggregated,2048.600000,0.000000,45,280,410,490,690,820,940,1000,1300,1400,1900,787807,0,45,225.22998391228643,0.6749590393155813,1893.0600420571864,13.910690054797685
1728811052,5920,,Aggregated,2002.700000,0.000000,47,290,410,490,690,830,940,1000,1300,1400,1900,789959,0,47,226.50666411147435,0.6749590393155813,1893.0600420571864,13.910658654436496
1728811053,5930,,Aggregated,2047.900000,0.000000,49,290,420,490,690,830,950,1000,1300,1400,1900,792071,0,49,227.50715648942565,0.6749590393155813,1893.0600420571864,13.910640586513077
